pheno	meanratio	sdratio	meanr2	sdr2	meanmddr2	sdmddr2	lower	upper
189	sibling.parkinsons	0.13583034131844	0.053717171805356	0.0017577435	0.00064571318290558	0.013320245	0.00298567370798638	0.0305446845799418	0.241115998056937
190	sibling.prostatecancer	0.0511838556991884	0.0429700269835585	0.0006468728	0.000491290700208656	0.013320245	0.00298567370798638	-0.0330373971885863	0.135405108586963
191	sibling.severedepression	0.263352091268445	0.130297786686131	0.00331458	0.00119775203114464	0.013320245	0.00298567370798638	0.0079684293636279	0.518735753173262
192	sibling.stroke	0.0349688188355537	0.025031385936089	0.0004383321	0.000268824273298645	0.013320245	0.00298567370798638	-0.0140926975991807	0.0840303352702881
193	sleepduration.baseline	0.0130195364146138	0.00705587206744882	0.00016908812	8.97879634129183e-05	0.013320245	0.00298567370798638	-0.00080997283758588	0.0268490456668135
194	smokingexphome.baseline	0.00751892919205884	0.00454936711599011	0.00010125565	6.5578370576285e-05	0.013320245	0.00298567370798638	-0.00139783035528177	0.0164356887393994
195	smokingexpoutside.baseline	0.00991955224139429	0.00550111715276433	0.00013313575	7.95558308937573e-05	0.013320245	0.00298567370798638	-0.000862637378023804	0.0207017418608124
196	snoring.baseline	0.015860381399574	0.0105123660565788	0.00019518067	0.000112098235819482	0.013320245	0.00298567370798638	-0.0047438560713204	0.0364646188704685
197	socialvisitfreq.baseline	0.0191528805222005	0.00973285770675501	0.00024311614	0.000106661887638444	0.013320245	0.00298567370798638	7.6479416960689e-05	0.0382292816274403
198	sports.baseline	0.0654704285252679	0.0260707329974517	0.0008314379	0.000247349585914102	0.013320245	0.00298567370798638	0.0143717918502625	0.116569065200273
199	stress.closepersonserioushealthissue	0.0382841933535724	0.0191903529980659	0.000483032	0.000193693416440633	0.013320245	0.00298567370798638	0.00067110147736326	0.0758972852297816
200	stress.closerelativedeath	0.0794391590832829	0.0499184204243942	0.0010005691	0.000578680607378054	0.013320245	0.00298567370798638	-0.0184009449485297	0.177279263115096
201	stress.divorceseparate	0.0978166326134397	0.0430210682005434	0.0012319436	0.000417801487525728	0.013320245	0.00298567370798638	0.0134953389403747	0.182137926286505
202	stress.finance	0.154940343977408	0.0612664699685727	0.001939194	0.000599718694707962	0.013320245	0.00298567370798638	0.0348580628390059	0.275022625115811
203	stress.partnerdeath	0.104287228787028	0.0981268361802443	0.001241943	0.000918494753493393	0.013320245	0.00298567370798638	-0.0880413701262507	0.296615827700307
204	stress.selfserioushealthissue	0.0710887583652657	0.0213587542246687	0.0009643611	0.000383462251909696	0.013320245	0.00298567370798638	0.0292256000849151	0.112951916645616
205	stressbinary	0.0751224490057918	0.0340651378108866	0.0009504199	0.000355073120212177	0.013320245	0.00298567370798638	0.00835477889645408	0.141890119115129
206	student.baseline	0.108085810841195	0.0558243857088521	0.0013821306	0.000660165812871147	0.013320245	0.00298567370798638	-0.00132998514815509	0.217501606830545
207	tallatage10.baseline	0.0297595393927412	0.014182412133764	0.0003644712	0.000127453467742196	0.013320245	0.00298567370798638	0.00196201161056379	0.0575570671749186
208	thinatage10.baseline	0.0278099131981703	0.0175668060210974	0.00034456371	0.000201258558526248	0.013320245	0.00298567370798638	-0.00662102660318059	0.0622408529995211
209	timeatjob.baseline	0.065175907391174	0.0336900884078632	0.0007975027	0.000343644630859022	0.013320245	0.00298567370798638	-0.000856665888237934	0.131208480670586
210	townsend	0.0623228757546757	0.0313138260813786	0.0007817536	0.000334322494310575	0.013320245	0.00298567370798638	0.000947776635173668	0.123697974874178
211	trauma	0.438787514327758	0.159721843036173	0.005543699	0.00170112634276006	0.013320245	0.00298567370798638	0.125732701976858	0.751842326678658
212	trystopsmoking.baseline	0.197252907762258	0.167637372968115	0.0023547955	0.00173675126177503	0.013320245	0.00298567370798638	-0.131316343255247	0.525822158779763
213	umemployed.baseline	0.0643328077881584	0.0309529124182283	0.0007932138	0.000269348485942901	0.013320245	0.00298567370798638	0.003665099448431	0.125000516127886
214	unabletowork.baseline	0.236643491419626	0.119540161453012	0.002898671	0.00103422071502546	0.013320245	0.00298567370798638	0.00234477497172314	0.470942207867529
215	unpaidwork.baseline	0.0403964669008672	0.0393481155886096	0.0005111734	0.000454861041204454	0.013320245	0.00298567370798638	-0.0367258396528076	0.117518773454542
216	walkstandinjob.baseline	0.0157542007058831	0.00795023477347776	0.00019589908	9.07350737974608e-05	0.013320245	0.00298567370798638	0.000171740549866692	0.0313366608618995
217	walktowork.baseline	0.024855648283845	0.0162105627217878	0.00030793724	0.000184506806723818	0.013320245	0.00298567370798638	-0.0069170546508591	0.056628351218549
218	years.currenthousing.baseline	0.0326926340629549	0.0171032133142607	0.00044903	0.000252734931253192	0.013320245	0.00298567370798638	-0.000829664032996121	0.0662149321589058
